customer_id,name,email,country,age,signup_date,marketing_opt_in,tenure_days,n_orders,total_revenue,mean_order_value,total_qty_purchased,n_products_purchased,n_categories_purchased,first_order_time,last_order_time,recency_days,n_events,n_views,n_add_to_cart,n_checkouts,n_purchase_events,n_sessions_with_events,views_per_session,cart_to_view_rate,purchase_to_cart_rate,qty_Beauty,qty_Books,qty_Electronics,qty_Fashion,qty_Home & Kitchen,qty_Sports,qty_Toys,rev_Beauty,rev_Books,rev_Electronics,rev_Fashion,rev_Home & Kitchen,rev_Sports,rev_Toys,flag_qty_Beauty,flag_qty_Books,flag_qty_Electronics,flag_qty_Fashion,flag_qty_Home & Kitchen,flag_qty_Sports,flag_qty_Toys,category_variety,recency_days_log,n_orders_log,total_revenue_log,n_events_log,n_views_log,n_add_to_cart_log,n_sessions_with_events_log,n_products_purchased_log,n_categories_purchased_log,category_variety_log,cluster_kmeans,cluster_agg,cluster_dbscan
300,Samantha Shannon,morrismichael@example.com,US,73,2022-07-06,True,1213,0.0,0.0,0.0,0.0,0.0,0.0,,,1213.0,25.0,24.0,1.0,0.0,0.0,6.0,4.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.101675971619444,0.0,0.0,3.258096538021482,3.2188758248682006,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,3,1,1
301,Christian King,diazelizabeth@example.net,DE,72,2021-02-11,True,1723,0.0,0.0,0.0,0.0,0.0,0.0,,,1723.0,15.0,15.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.452402451223638,0.0,0.0,2.772588722239781,2.772588722239781,0.0,1.791759469228055,0.0,0.0,0.0,3,1,1
302,Jodi Miller,croberts@example.net,GB,50,2022-02-12,True,1357,1.0,435.02,435.02,4.0,2.0,2.0,2025-03-23 23:02:49,2025-03-23 23:02:49,221.0,38.0,27.0,9.0,1.0,1.0,6.0,4.5,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,3.0,0.0,53.51,0.0,0.0,0.0,0.0,381.51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.402677381872279,0.6931471805599453,6.0776881138566,3.6635616461296463,3.332204510175204,2.302585092994046,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
303,Mark Cross,katherinehernandez@example.net,US,23,2024-01-24,False,646,2.0,250.29,125.145,3.0,3.0,3.0,2023-05-06 10:06:48,2024-12-30 22:22:09,305.0,36.0,27.0,5.0,2.0,2.0,6.0,4.5,0.1851851851851851,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,178.64,0.0,43.27,64.11,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.723585101952381,1.0986122886681098,5.526607650681776,3.6109179126442243,3.332204510175204,1.791759469228055,1.9459101490553132,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,0,0
304,John Keller,alexandra64@example.org,CA,56,2020-04-16,True,2024,2.0,230.92,115.46,4.0,4.0,2.0,2020-03-13 15:45:48,2022-04-12 15:49:05,1298.0,47.0,34.0,9.0,2.0,2.0,5.0,6.8,0.2647058823529412,0.2222222222222222,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,258.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,7.1693500166706,1.0986122886681098,5.4463924846134,3.871201010907891,3.5553480614894135,2.302585092994046,1.791759469228055,1.6094379124341003,1.0986122886681098,0.4054651081081644,0,3,0
305,April Green,kristopherstephens@example.com,IN,39,2020-09-07,False,1880,4.0,348.22,87.055,10.0,8.0,5.0,2020-08-19 17:35:36,2024-09-13 13:54:05,413.0,83.0,54.0,20.0,5.0,4.0,12.0,4.5,0.3703703703703703,0.2,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,160.07,0.0,0.0,0.0,219.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.625,6.025865973825314,1.6094379124341003,5.855702096093982,4.430816798843313,4.007333185232471,3.044522437723423,2.5649493574615367,2.1972245773362196,1.791759469228055,0.4855078157817008,1,0,0
306,Derek Kim,mtrevino@example.org,CA,26,2025-03-06,False,239,1.0,87.06,87.06,1.0,1.0,1.0,2022-03-23 09:45:22,2022-03-23 09:45:22,1318.0,31.0,22.0,5.0,3.0,1.0,6.0,3.6666666666666665,0.2272727272727272,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1846291527173145,0.6931471805599453,4.478018400327608,3.4657359027997265,3.1354942159291497,1.791759469228055,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
307,Ricky Williamson,samantha76@example.com,AU,71,2021-01-08,True,1757,1.0,78.99,78.99,2.0,2.0,1.0,2023-11-29 19:12:53,2023-11-29 19:12:53,702.0,23.0,18.0,3.0,1.0,1.0,4.0,4.5,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,92.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.555356891810665,0.6931471805599453,4.3819016268607305,3.1780538303479458,2.9444389791664403,1.3862943611198906,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.4054651081081644,2,2,0
308,Paul Booker,zwong@example.com,US,32,2022-11-10,True,1086,2.0,115.01,57.505,3.0,3.0,3.0,2020-08-12 19:34:05,2020-11-04 08:44:06,1822.0,52.0,39.0,8.0,3.0,2.0,8.0,4.875,0.2051282051282051,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.63,0.0,0.0,32.54,0.0,92.51,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.508238774678663,1.0986122886681098,4.753676394287315,3.970291913552122,3.6888794541139363,2.1972245773362196,2.1972245773362196,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,3,0
309,James Lane,tiffanychristian@example.net,GB,21,2021-11-26,True,1435,1.0,12.97,12.97,1.0,1.0,1.0,2024-09-12 22:15:48,2024-09-12 22:15:48,414.0,41.0,31.0,8.0,1.0,1.0,8.0,3.875,0.2580645161290322,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.028278520230698,0.6931471805599453,2.6369121732688705,3.7376696182833684,3.4657359027997265,2.1972245773362196,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
310,Max Rivera,millersean@example.com,GB,67,2025-03-19,True,226,2.0,171.87,85.935,5.0,3.0,3.0,2020-12-23 03:18:37,2021-02-04 01:39:57,1730.0,38.0,25.0,8.0,3.0,2.0,5.0,5.0,0.32,0.25,1.0,3.0,0.0,0.0,0.0,0.0,1.0,72.44,76.83,0.0,0.0,0.0,0.0,65.56,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.456454555176209,1.0986122886681098,5.152539866934696,3.6635616461296463,3.258096538021482,2.1972245773362196,1.791759469228055,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,3,0
311,Kathleen Valenzuela,rodriguezanna@example.com,NL,72,2023-04-05,False,940,2.0,246.18,123.09,3.0,3.0,3.0,2020-06-02 06:06:13,2023-01-12 06:46:23,1023.0,56.0,37.0,14.0,3.0,2.0,7.0,5.285714285714286,0.3783783783783784,0.1428571428571428,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.21,140.38,0.0,123.51,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.931471805599453,1.0986122886681098,5.510116816161589,4.04305126783455,3.6375861597263857,2.70805020110221,2.0794415416798357,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,3,0
312,Jessica Cooley,pamelagonzales@example.com,US,48,2021-10-21,False,1471,2.0,77.04,38.52,3.0,3.0,3.0,2023-07-27 00:15:31,2024-11-30 22:20:33,335.0,38.0,30.0,4.0,2.0,2.0,8.0,3.75,0.1333333333333333,0.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.689999999999998,71.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.817111159963204,1.0986122886681098,4.357221515754911,3.6635616461296463,3.4339872044851463,1.6094379124341003,2.1972245773362196,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,0,0
313,Paul Smith,joymorales@example.org,US,42,2025-10-19,True,12,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,35.0,27.0,8.0,0.0,0.0,6.0,4.5,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,0.0,3.58351893845611,3.332204510175204,2.1972245773362196,1.9459101490553132,0.0,0.0,0.0,3,1,1
314,Elizabeth Rivera,hcarrillo@example.org,ES,51,2023-12-10,False,691,3.0,852.49,284.16333333333336,7.0,4.0,4.0,2020-08-01 08:15:11,2025-04-18 05:19:19,196.0,38.0,25.0,7.0,3.0,3.0,6.0,4.166666666666667,0.28,0.4285714285714285,1.0,0.0,1.0,0.0,4.0,0.0,1.0,6.45,0.0,71.35,0.0,763.4,0.0,63.23,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.2832037287379885,1.3862943611198906,6.749333825704229,3.6635616461296463,3.258096538021482,2.0794415416798357,1.9459101490553132,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,0,0
315,Billy Roth,crawfordmelanie@example.org,US,61,2022-03-15,True,1326,4.0,347.73,86.9325,8.0,8.0,7.0,2020-04-28 20:00:02,2024-09-13 10:09:30,413.0,99.0,73.0,18.0,4.0,4.0,14.0,5.214285714285714,0.2465753424657534,0.2222222222222222,3.0,1.0,0.0,1.0,0.0,2.0,1.0,118.2,21.77,0.0,60.48,0.0,143.79000000000002,21.09,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.875,6.025865973825314,1.6094379124341003,5.854297983820884,4.605170185988092,4.30406509320417,2.9444389791664403,2.70805020110221,2.1972245773362196,2.0794415416798357,0.6286086594223741,1,0,0
316,Amy Becker,timothy08@example.net,FR,28,2022-09-15,False,1142,3.0,855.77,285.25666666666666,8.0,5.0,4.0,2021-12-30 03:00:28,2024-12-05 05:36:32,330.0,40.0,26.0,8.0,3.0,3.0,5.0,5.2,0.3076923076923077,0.375,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,43.01,492.2,0.0,0.0,334.32,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,5.802118375377063,1.3862943611198906,6.753169504514932,3.713572066704308,3.295836866004329,2.1972245773362196,1.791759469228055,1.791759469228055,1.6094379124341003,0.5877866649021191,1,0,0
317,Sarah Taylor,omontoya@example.org,ES,35,2024-01-01,False,669,3.0,228.84,76.28,4.0,3.0,3.0,2020-11-06 07:44:56,2024-08-21 20:28:03,436.0,61.0,44.0,10.0,4.0,3.0,9.0,4.888888888888889,0.2272727272727272,0.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,218.28000000000003,16.94,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.07993319509559,1.3862943611198906,5.437383414671034,4.127134385045092,3.8066624897703196,2.3978952727983707,2.302585092994046,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,0,0
318,Connor Hendrix,vanessahill@example.com,SE,66,2020-11-03,False,1823,3.0,618.1800000000001,206.06000000000003,8.0,5.0,3.0,2022-11-18 19:24:58,2024-06-24 04:30:31,494.0,42.0,27.0,8.0,4.0,3.0,7.0,3.857142857142857,0.2962962962962963,0.375,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,177.84,0.0,497.59,0.0,37.02,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6,6.20455776256869,1.3862943611198906,6.428396022012268,3.7612001156935624,3.332204510175204,2.1972245773362196,2.0794415416798357,1.791759469228055,1.3862943611198906,0.4700036292457355,1,0,0
319,James Beck,angela86@example.net,US,74,2022-10-17,True,1110,0.0,0.0,0.0,0.0,0.0,0.0,,,1110.0,27.0,21.0,5.0,1.0,0.0,4.0,5.25,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01301578963963,0.0,0.0,3.332204510175204,3.091042453358316,1.791759469228055,1.6094379124341003,0.0,0.0,0.0,3,1,1
320,Eric Delacruz,qgates@example.com,JP,26,2023-03-25,True,951,5.0,426.47,85.29400000000001,12.0,9.0,6.0,2023-12-07 05:40:44,2025-05-20 17:34:18,164.0,68.0,46.0,12.0,5.0,5.0,9.0,5.111111111111111,0.2608695652173913,0.4166666666666667,1.0,3.0,0.0,5.0,0.0,0.0,3.0,83.73,30.49,0.0,259.64,0.0,0.0,55.56,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,5.10594547390058,1.791759469228055,6.057884110475807,4.23410650459726,3.8501476017100584,2.5649493574615367,2.302585092994046,2.302585092994046,1.9459101490553132,0.5108256237659906,1,0,0
321,Anthony Herrera,sarah79@example.org,SG,42,2022-05-28,False,1252,0.0,0.0,0.0,0.0,0.0,0.0,,,1252.0,16.0,12.0,4.0,0.0,0.0,3.0,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.133295954896068,0.0,0.0,2.833213344056216,2.5649493574615367,1.6094379124341003,1.3862943611198906,0.0,0.0,0.0,3,1,1
322,Robert Gonzalez,danielalan@example.org,DE,19,2021-07-07,True,1577,4.0,330.42,82.605,7.0,5.0,5.0,2022-10-31 04:22:12,2025-06-03 05:45:17,150.0,60.0,40.0,12.0,4.0,4.0,9.0,4.444444444444445,0.3,0.3333333333333333,1.0,0.0,0.0,2.0,1.0,0.0,3.0,77.09,0.0,0.0,51.400000000000006,128.43,0.0,92.46,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.017279836814924,1.6094379124341003,5.8033864532016475,4.110873864173311,3.713572066704308,2.5649493574615367,2.302585092994046,1.791759469228055,1.791759469228055,0.6931471805599453,1,0,0
323,Karl Morris,jeffrey74@example.org,US,36,2023-11-24,True,707,2.0,78.52000000000001,39.260000000000005,2.0,2.0,2.0,2020-06-08 01:32:46,2023-03-29 22:30:32,947.0,23.0,15.0,4.0,2.0,2.0,6.0,2.5,0.2666666666666666,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.16,19.15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.854354502255021,1.0986122886681098,4.376008562348319,3.1780538303479458,2.772588722239781,1.6094379124341003,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.6931471805599453,2,2,0
324,Rebekah Vargas,usullivan@example.com,SE,61,2023-02-21,False,983,1.0,225.48,225.48,4.0,2.0,2.0,2021-06-11 20:40:19,2021-06-11 20:40:19,1603.0,27.0,19.0,6.0,1.0,1.0,4.0,4.75,0.3157894736842105,0.1666666666666666,3.0,0.0,0.0,0.0,0.0,1.0,0.0,211.77,0.0,0.0,0.0,0.0,13.71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.38025578842646,0.6931471805599453,5.422656640803644,3.332204510175204,2.995732273553991,1.9459101490553132,1.6094379124341003,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
326,Kathleen Smith,tyronecraig@example.net,IN,41,2025-08-27,True,65,1.0,168.69,168.69,2.0,2.0,2.0,2024-04-18 09:46:05,2024-04-18 09:46:05,561.0,30.0,19.0,8.0,2.0,1.0,5.0,3.8,0.4210526315789473,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,94.53,0.0,74.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.331501849893691,0.6931471805599453,5.133973242984735,3.4339872044851463,2.995732273553991,2.1972245773362196,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
327,Rebecca Ferguson,dustinhardin@example.org,GB,63,2021-08-14,True,1539,6.0,1008.15,168.025,16.0,11.0,11.0,2020-03-26 22:14:56,2025-04-05 15:54:27,209.0,76.0,49.0,15.0,6.0,6.0,10.0,4.9,0.3061224489795918,0.4,2.0,1.0,3.0,3.0,1.0,0.0,6.0,115.45,48.73,537.84,161.63,29.19,0.0,161.55,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.3471075307174685,1.9459101490553132,6.916863671346128,4.343805421853684,3.912023005428146,2.772588722239781,2.3978952727983707,2.4849066497880004,2.4849066497880004,0.6931471805599453,1,0,0
328,Julie Harris,tapiarobert@example.net,US,18,2024-12-27,True,308,0.0,0.0,0.0,0.0,0.0,0.0,,,308.0,10.0,9.0,1.0,0.0,0.0,2.0,4.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733341276897746,0.0,0.0,2.3978952727983707,2.302585092994046,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,3,1,1
329,Michelle Ramos,dmoore@example.net,CA,50,2020-08-08,False,1910,0.0,0.0,0.0,0.0,0.0,0.0,,,1910.0,20.0,16.0,4.0,0.0,0.0,3.0,5.333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555381944240273,0.0,0.0,3.044522437723423,2.833213344056216,1.6094379124341003,1.3862943611198906,0.0,0.0,0.0,3,1,1
330,Christopher Griffin,nancyrobles@example.net,IN,61,2022-01-07,True,1393,0.0,0.0,0.0,0.0,0.0,0.0,,,1393.0,21.0,18.0,3.0,0.0,0.0,3.0,6.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2399325913204695,0.0,0.0,3.091042453358316,2.9444389791664403,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,3,1,1
331,Brittany Barr,ana32@example.net,SG,61,2020-11-08,False,1818,1.0,48.64,48.64,1.0,1.0,1.0,2023-01-10 02:26:16,2023-01-10 02:26:16,1025.0,24.0,20.0,2.0,1.0,1.0,5.0,4.0,0.1,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.933423025730715,0.6931471805599453,3.9047969603364066,3.2188758248682006,3.044522437723423,1.0986122886681098,1.791759469228055,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,0
332,Jenna Johnson,smoore@example.org,US,21,2025-09-05,False,56,1.0,130.03,130.03,1.0,1.0,1.0,2022-04-30 01:12:18,2022-04-30 01:12:18,1280.0,32.0,23.0,5.0,3.0,1.0,4.0,5.75,0.217391304347826,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.155396301896734,0.6931471805599453,4.875426304616494,3.4965075614664802,3.1780538303479458,1.791759469228055,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,0
333,Melissa Gonzalez,jessicajordan@example.net,SG,38,2020-09-29,False,1858,2.0,29.0,14.5,2.0,2.0,2.0,2022-02-09 03:14:07,2023-03-13 15:20:21,963.0,53.0,40.0,7.0,4.0,2.0,7.0,5.714285714285714,0.175,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.23,0.0,0.0,0.0,0.0,9.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.871091294610546,1.0986122886681098,3.4011973816621555,3.9889840465642745,3.713572066704308,2.0794415416798357,2.0794415416798357,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
334,Andrew Bell,wendyayers@example.net,NL,40,2020-01-28,False,2103,5.0,805.12,161.024,13.0,12.0,9.0,2021-08-30 13:10:01,2025-06-28 08:58:42,125.0,100.0,66.0,24.0,5.0,5.0,13.0,5.076923076923077,0.3636363636363636,0.2083333333333333,1.0,0.0,0.0,4.0,4.0,1.0,3.0,109.17,0.0,0.0,246.92,392.73,39.14,71.31,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,4.836281906951478,1.791759469228055,6.6922326147992885,4.61512051684126,4.204692619390966,3.2188758248682006,2.6390573296152584,2.5649493574615367,2.302585092994046,0.5596157879354227,1,0,0
335,John Smith,fpreston@example.org,NL,29,2025-01-05,True,299,2.0,203.33,101.665,5.0,5.0,3.0,2020-10-25 17:38:11,2022-08-12 22:15:15,1176.0,54.0,35.0,15.0,2.0,2.0,7.0,5.0,0.4285714285714285,0.1333333333333333,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,84.61,0.0,54.41,96.96,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6,7.0707241072602764,1.0986122886681098,5.319736333921337,4.007333185232471,3.58351893845611,2.772588722239781,2.0794415416798357,1.791759469228055,1.3862943611198906,0.4700036292457355,1,3,0
336,Dr. Kyle Fernandez,harristhomas@example.org,SG,75,2021-09-21,False,1501,3.0,546.58,182.19333333333336,8.0,5.0,4.0,2020-06-13 23:43:19,2025-10-19 17:43:04,12.0,52.0,34.0,11.0,4.0,3.0,6.0,5.666666666666667,0.3235294117647059,0.2727272727272727,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,83.73,0.0,144.74,248.57,140.29,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8,2.5649493574615367,1.3862943611198906,6.305508569737817,3.970291913552122,3.5553480614894135,2.4849066497880004,1.9459101490553132,1.791759469228055,1.6094379124341003,0.5877866649021191,1,0,0
337,Elizabeth Carpenter,coffeymax@example.org,CA,25,2020-11-11,True,1815,1.0,586.78,586.78,4.0,2.0,1.0,2020-09-27 00:18:16,2020-09-27 00:18:16,1860.0,37.0,26.0,9.0,1.0,1.0,4.0,6.5,0.3461538461538461,0.1111111111111111,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,733.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,7.528869256642251,0.6931471805599453,6.376352728227316,3.6375861597263857,3.295836866004329,2.302585092994046,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.4054651081081644,0,3,0
338,Amber Cook,vcastillo@example.net,JP,61,2024-05-20,False,529,0.0,0.0,0.0,0.0,0.0,0.0,,,529.0,27.0,21.0,6.0,0.0,0.0,4.0,5.25,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272877006546167,0.0,0.0,3.332204510175204,3.091042453358316,1.9459101490553132,1.6094379124341003,0.0,0.0,0.0,3,1,1
339,Brian Collier,cummingsspencer@example.net,SG,19,2023-06-12,True,872,1.0,162.55,162.55,1.0,1.0,1.0,2023-07-06 15:50:26,2023-07-06 15:50:26,848.0,19.0,13.0,3.0,2.0,1.0,4.0,3.25,0.2307692307692307,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,162.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.744059186311348,0.6931471805599453,5.097118753984393,2.995732273553991,2.6390573296152584,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,0
340,Rachel Larson,cjohnson@example.net,US,65,2023-08-11,False,812,0.0,0.0,0.0,0.0,0.0,0.0,,,812.0,9.0,7.0,2.0,0.0,0.0,1.0,7.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70073110954781,0.0,0.0,2.302585092994046,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,3,1,1
341,Jennifer Horton,wlane@example.org,US,41,2024-05-17,False,532,1.0,23.61,23.61,1.0,1.0,1.0,2024-05-10 11:37:40,2024-05-10 11:37:40,539.0,25.0,14.0,8.0,2.0,1.0,3.0,4.666666666666667,0.5714285714285714,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.29156913955832,0.6931471805599453,3.2031528644029645,3.258096538021482,2.70805020110221,2.1972245773362196,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,2,0
342,Matthew Martin,elizabethdavis@example.org,JP,21,2020-03-09,False,2062,1.0,29.46,29.46,2.0,2.0,2.0,2022-06-26 01:02:14,2022-06-26 01:02:14,1223.0,60.0,45.0,13.0,1.0,1.0,13.0,3.4615384615384617,0.2888888888888888,0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.82,0.0,0.0,0.0,0.0,0.0,22.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.1098794630722715,0.6931471805599453,3.4164143474670157,4.110873864173311,3.828641396489095,2.6390573296152584,2.6390573296152584,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,3,0
343,Shelley Castillo,joserodriguez@example.org,NL,42,2025-04-20,True,194,3.0,725.09,241.6966666666667,11.0,5.0,4.0,2020-10-07 10:47:00,2023-01-31 12:22:25,1004.0,40.0,28.0,6.0,3.0,3.0,6.0,4.666666666666667,0.2142857142857142,0.5,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,46.870000000000005,0.0,0.0,414.47,314.96,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8,6.912742820493176,1.3862943611198906,6.587673974083678,3.713572066704308,3.367295829986474,1.9459101490553132,1.9459101490553132,1.791759469228055,1.6094379124341003,0.5877866649021191,0,0,0
344,Jon Herrera,nguyenjohn@example.net,SE,40,2023-02-09,False,995,3.0,361.03,120.34333333333332,9.0,6.0,5.0,2023-04-02 16:54:26,2025-04-13 07:04:26,201.0,43.0,29.0,8.0,3.0,3.0,9.0,3.2222222222222223,0.2758620689655172,0.375,1.0,0.0,0.0,0.0,4.0,2.0,2.0,16.63,0.0,0.0,0.0,176.24,156.26999999999998,45.67,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8333333333333334,5.308267697401205,1.3862943611198906,5.891727081320177,3.784189633918261,3.4011973816621555,2.1972245773362196,2.302585092994046,1.9459101490553132,1.791759469228055,0.6061358035703156,1,0,0
